class,line,hits
org.apache.commons.lang3.Range,146,7
org.apache.commons.lang3.Range,147,7
org.apache.commons.lang3.Range,151,7
org.apache.commons.lang3.Range,152,7
org.apache.commons.lang3.Range,154,7
org.apache.commons.lang3.Range,155,7
org.apache.commons.lang3.Range,156,7
org.apache.commons.lang3.Range,157,7
org.apache.commons.lang3.Range,161,7
org.apache.commons.lang3.Range,162,7
org.apache.commons.lang3.Range,114,7
org.apache.commons.lang3.Range,135,7
org.apache.commons.lang3.Range,182,4
org.apache.commons.lang3.Range$ComparableComparator,481,1
org.apache.commons.lang3.Range$ComparableComparator,480,2
org.apache.commons.lang3.Range$ComparableComparator,491,7
