class,line,hits
org.apache.commons.lang3.text.translate.CharSequenceTranslator,32,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,54,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,58,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,59,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,60,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,76,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,79,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,82,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,83,6
org.apache.commons.lang3.text.translate.CharSequenceTranslator,84,28
org.apache.commons.lang3.text.translate.CharSequenceTranslator,85,16
org.apache.commons.lang3.text.translate.CharSequenceTranslator,86,16
org.apache.commons.lang3.text.translate.CharSequenceTranslator,87,10
org.apache.commons.lang3.text.translate.CharSequenceTranslator,88,10
org.apache.commons.lang3.text.translate.CharSequenceTranslator,89,10
org.apache.commons.lang3.text.translate.CharSequenceTranslator,90,10
org.apache.commons.lang3.text.translate.CharSequenceTranslator,94,25
org.apache.commons.lang3.text.translate.CharSequenceTranslator,95,19
org.apache.commons.lang3.text.translate.CharSequenceTranslator,98,6
org.apache.commons.lang3.text.translate.OctalUnescaper,36,1
org.apache.commons.lang3.text.translate.OctalUnescaper,34,1
org.apache.commons.lang3.text.translate.OctalUnescaper,43,16
org.apache.commons.lang3.text.translate.OctalUnescaper,44,6
org.apache.commons.lang3.text.translate.OctalUnescaper,46,6
org.apache.commons.lang3.text.translate.OctalUnescaper,47,19
org.apache.commons.lang3.text.translate.OctalUnescaper,48,9
org.apache.commons.lang3.text.translate.OctalUnescaper,49,9
org.apache.commons.lang3.text.translate.OctalUnescaper,50,2
org.apache.commons.lang3.text.translate.OctalUnescaper,51,2
org.apache.commons.lang3.text.translate.OctalUnescaper,55,6
org.apache.commons.lang3.text.translate.OctalUnescaper,56,6
org.apache.commons.lang3.text.translate.OctalUnescaper,58,10
