class:method:signature:line,sbfl_score
org.apache.commons.lang.math.Fraction:reduce:()Lorg/apache/commons/lang/math/Fraction;:470,1.0
org.apache.commons.lang.math.Fraction:reduce:()Lorg/apache/commons/lang/math/Fraction;:468,1.0
org.apache.commons.lang.math.Fraction:reduce:()Lorg/apache/commons/lang/math/Fraction;:467,1.0
org.apache.commons.lang.math.Fraction:reduce:()Lorg/apache/commons/lang/math/Fraction;:466,1.0
org.apache.commons.lang.math.Fraction:getFraction:(II)Lorg/apache/commons/lang/math/Fraction;:146,0.2
org.apache.commons.lang.math.Fraction:getFraction:(II)Lorg/apache/commons/lang/math/Fraction;:151,0.2
org.apache.commons.lang.math.Fraction:getFraction:(II)Lorg/apache/commons/lang/math/Fraction;:150,0.2
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:596,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:601,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:581,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:582,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:585,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:590,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:579,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:600,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:578,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:603,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:606,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:609,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:610,0.1111111111111111
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:571,0.1
org.apache.commons.lang.math.Fraction:greatestCommonDivisor:(II)I:572,0.1
org.apache.commons.lang.math.Fraction:getFraction:(II)Lorg/apache/commons/lang/math/Fraction;:142,0.0625
org.apache.commons.lang.math.Fraction:getFraction:(II)Lorg/apache/commons/lang/math/Fraction;:145,0.0625
org.apache.commons.lang.math.Fraction:getFraction:(II)Lorg/apache/commons/lang/math/Fraction;:153,0.0625
org.apache.commons.lang.math.Fraction:getDenominator:()I:377,0.045454545454545456
org.apache.commons.lang.math.Fraction:getNumerator:()I:368,0.045454545454545456
org.apache.commons.lang.math.Fraction:<clinit>:()V:64,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:60,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:56,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:76,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:80,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:68,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:52,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:72,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:128,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:127,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:126,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:125,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:115,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:111,0.04
org.apache.commons.lang.math.Fraction:<init>:(II)V:107,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:92,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:88,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:84,0.04
org.apache.commons.lang.math.Fraction:<clinit>:()V:48,0.04
