class:method:signature:line,sbfl_score
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:228,0.5
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:248,0.3333333333333333
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:233,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:240,0.25
org.apache.commons.lang3.RandomStringUtils:random:(I[C)Ljava/lang/String;:318,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:245,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:243,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:241,0.25
org.apache.commons.lang3.RandomStringUtils:random:(I[C)Ljava/lang/String;:321,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:232,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:231,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:227,0.25
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ[CLjava/util/Random;)Ljava/lang/String;:225,0.25
org.apache.commons.lang3.RandomStringUtils:<clinit>:()V:43,0.2
org.apache.commons.lang3.RandomStringUtils:random:(I)Ljava/lang/String;:69,0.16666666666666666
org.apache.commons.lang3.RandomStringUtils:random:(IZZ)Ljava/lang/String;:143,0.16666666666666666
org.apache.commons.lang3.RandomStringUtils:random:(IIIZZ)Ljava/lang/String;:163,0.16666666666666666
