class:method:signature:line,sbfl_score
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:378,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:next:(Ljava/text/ParsePosition;)Ljava/text/ParsePosition;:433,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:407,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:405,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:404,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:401,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:398,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:396,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:395,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:394,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:392,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:391,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:390,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:389,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:384,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:383,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:382,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:381,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:380,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:379,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:375,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:287,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:286,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:285,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:281,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:280,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:278,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;:408,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:next:(Ljava/text/ParsePosition;)Ljava/text/ParsePosition;:434,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:containsElements:(Ljava/util/Collection;)Z:500,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:343,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V:424,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V:423,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V:422,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V:421,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V:419,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V:418,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:324,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:323,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:317,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:315,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:307,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:306,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:305,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:304,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:303,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:302,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I:301,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:355,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:354,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:353,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:348,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:347,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:346,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:345,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;:344,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:277,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;:279,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:containsElements:(Ljava/util/Collection;)Z:499,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:180,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:175,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:173,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:172,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:171,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:170,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:169,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:168,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:containsElements:(Ljava/util/Collection;)Z:498,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:166,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:165,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:164,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:159,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:158,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:157,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:156,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:155,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:153,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:152,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:151,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:176,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:167,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:181,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:200,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:209,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:207,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:204,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:203,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:202,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:182,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:201,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:197,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:196,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:195,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:194,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:191,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:190,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:184,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:183,0.2
org.apache.commons.lang3.text.ExtendedMessageFormat:containsElements:(Ljava/util/Collection;)Z:495,0.2
org.apache.commons.lang3.Validate:isTrue:(Z)V:176,0.16666666666666666
org.apache.commons.lang3.Validate:isTrue:(Z)V:179,0.16666666666666666
org.apache.commons.lang3.text.ExtendedMessageFormat:<init>:(Ljava/lang/String;Ljava/util/Locale;Ljava/util/Map;)V:128,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:<init>:(Ljava/lang/String;Ljava/util/Locale;Ljava/util/Map;)V:125,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:<init>:(Ljava/lang/String;Ljava/util/Locale;Ljava/util/Map;)V:126,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:<init>:(Ljava/lang/String;Ljava/util/Locale;Ljava/util/Map;)V:127,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:149,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:<init>:(Ljava/lang/String;Ljava/util/Locale;Ljava/util/Map;)V:129,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:146,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:147,0.125
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V:148,0.125
org.apache.commons.lang3.text.StrMatcher:isMatch:([CI)I:267,0.05555555555555555
org.apache.commons.lang3.text.StrMatcher$CharSetMatcher:isMatch:([CIII)I:300,0.034482758620689655
org.apache.commons.lang3.text.StrMatcher:splitMatcher:()Lorg/apache/commons/lang3/text/StrMatcher;:108,0.016129032258064516
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:58,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher$CharMatcher:<init>:(C)V:318,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher$CharMatcher:<init>:(C)V:319,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<init>:()V:217,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<init>:()V:216,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:70,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:66,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:62,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher$CharSetMatcher:<init>:([C)V:284,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:54,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:50,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:45,0.0053475935828877
org.apache.commons.lang3.text.StrMatcher:<clinit>:()V:41,0.0053475935828877
