class:method:signature:line,sbfl_score
org.apache.commons.lang.exception.NestableRuntimeException:printPartialStackTrace:(Ljava/io/PrintWriter;)V:201,1.0
org.apache.commons.lang.exception.NestableRuntimeException:printStackTrace:(Ljava/io/PrintStream;)V:187,1.0
org.apache.commons.lang.exception.NestableRuntimeException:printPartialStackTrace:(Ljava/io/PrintWriter;)V:200,1.0
org.apache.commons.lang.exception.NestableRuntimeException:printStackTrace:(Ljava/io/PrintStream;)V:186,1.0
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintStream;)V:297,0.3333333333333333
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintStream;)V:296,0.3333333333333333
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintStream;)V:295,0.3333333333333333
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintStream;)V:291,0.3333333333333333
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintStream;)V:292,0.3333333333333333
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintStream;)V:293,0.3333333333333333
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintWriter;)V:319,0.25
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintWriter;)V:315,0.25
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintWriter;)V:313,0.25
org.apache.commons.lang.exception.ExceptionUtils:isThrowableNested:()Z:431,0.25
org.apache.commons.lang.exception.NestableRuntimeException:getMessage:()Ljava/lang/String;:116,0.25
org.apache.commons.lang.exception.NestableRuntimeException:getMessage:()Ljava/lang/String;:115,0.25
org.apache.commons.lang.exception.NestableRuntimeException:getCause:()Ljava/lang/Throwable;:102,0.25
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintWriter;)V:311,0.25
org.apache.commons.lang.exception.NestableDelegate:printStackTrace:(Ljava/io/PrintWriter;)V:314,0.25
org.apache.commons.lang.SerializationUtils:serialize:(Ljava/io/Serializable;Ljava/io/OutputStream;)V:110,0.2
org.apache.commons.lang.SerializationUtils:serialize:(Ljava/io/Serializable;Ljava/io/OutputStream;)V:111,0.2
org.apache.commons.lang.SerializationUtils:serialize:(Ljava/io/Serializable;Ljava/io/OutputStream;)V:113,0.2
org.apache.commons.lang.exception.NestableRuntimeException:getMessage:()Ljava/lang/String;:113,0.2
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:99,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:96,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:90,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:62,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:93,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:94,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:100,0.125
org.apache.commons.lang.exception.ExceptionUtils:<clinit>:()V:101,0.125
org.apache.commons.lang.SerializationException:<init>:(Ljava/lang/Throwable;)V:66,0.1111111111111111
org.apache.commons.lang.SerializationException:<init>:(Ljava/lang/Throwable;)V:65,0.1111111111111111
org.apache.commons.lang.exception.NestableRuntimeException:<init>:(Ljava/lang/Throwable;)V:82,0.09090909090909091
org.apache.commons.lang.exception.NestableRuntimeException:<init>:(Ljava/lang/Throwable;)V:83,0.09090909090909091
org.apache.commons.lang.exception.NestableRuntimeException:<init>:(Ljava/lang/Throwable;)V:81,0.09090909090909091
org.apache.commons.lang.time.FastDateFormat:parsePattern:()Ljava/util/List;:632,0.07142857142857142
org.apache.commons.lang.time.FastDateFormat:parsePattern:()Ljava/util/List;:631,0.07142857142857142
org.apache.commons.lang.exception.NestableRuntimeException:<init>:(Ljava/lang/String;Ljava/lang/Throwable;)V:53,0.07142857142857142
