class:method:signature:line,sbfl_score
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:57,0.3333333333333333
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:61,0.3333333333333333
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:63,0.3333333333333333
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:64,0.3333333333333333
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:38,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:39,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:41,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:42,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:47,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:48,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:49,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:54,0.25
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I:37,0.1111111111111111
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:95,0.05
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:<init>:()V:29,0.05
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:98,0.047619047619047616
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:102,0.043478260869565216
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:93,0.043478260869565216
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:94,0.043478260869565216
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:60,0.04
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:54,0.038461538461538464
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:59,0.038461538461538464
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;)Ljava/lang/String;:58,0.038461538461538464
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:105,0.037037037037037035
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:83,0.03571428571428571
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:84,0.03571428571428571
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:87,0.03571428571428571
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:89,0.03571428571428571
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:80,0.03571428571428571
org.apache.commons.lang3.text.translate.CharSequenceTranslator:translate:(Ljava/lang/CharSequence;Ljava/io/Writer;)V:77,0.03571428571428571
org.apache.commons.lang3.text.translate.CharSequenceTranslator:<init>:()V:32,0.03333333333333333
