class:method:signature:line,sbfl_score
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:246,0.5
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:245,0.5
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:244,0.5
org.apache.commons.lang.StringEscapeUtils:escapeJava:(Ljava/lang/String;)Ljava/lang/String;:86,0.25
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:197,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:228,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/lang/String;Z)Ljava/lang/String;:160,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/lang/String;Z)Ljava/lang/String;:159,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/lang/String;Z)Ljava/lang/String;:155,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:253,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:248,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/lang/String;Z)Ljava/lang/String;:161,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:195,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:193,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:191,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:188,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:187,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:186,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:182,0.2
org.apache.commons.lang.StringEscapeUtils:escapeJavaStyleString:(Ljava/io/Writer;Ljava/lang/String;Z)V:179,0.2
org.apache.commons.lang.StringEscapeUtils:<clinit>:()V:46,0.05263157894736842
org.apache.commons.lang.StringEscapeUtils:<clinit>:()V:45,0.05263157894736842
