class:method:signature:line,sbfl_score
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:626,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:627,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:639,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:638,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:636,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:635,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:634,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:632,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:631,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:629,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:628,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:641,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:623,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:622,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:619,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:618,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:611,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:610,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:608,1.0
org.apache.commons.lang.WordUtils:abbreviate:(Ljava/lang/String;IILjava/lang/String;)Ljava/lang/String;:607,1.0
org.apache.commons.lang.StringUtils:indexOf:(Ljava/lang/String;Ljava/lang/String;I)I:851,0.5
org.apache.commons.lang.StringUtils:indexOf:(Ljava/lang/String;Ljava/lang/String;I)I:858,0.5
org.apache.commons.lang.StringUtils:indexOf:(Ljava/lang/String;Ljava/lang/String;I)I:855,0.5
org.apache.commons.lang.StringUtils:defaultString:(Ljava/lang/String;)Ljava/lang/String;:5279,0.5
