class:method:signature:line,sbfl_score
org.apache.commons.lang3.time.FastDateParser:getParsePattern:()Ljava/util/regex/Pattern;:180,0.5
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;)Ljava/util/Date;:260,0.029411764705882353
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:290,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:283,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:285,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:286,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:287,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:288,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:289,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;:282,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser$NumberStrategy:modify:(I)I:741,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser$NumberStrategy:setCalendar:(Lorg/apache/commons/lang3/time/FastDateParser;Ljava/util/Calendar;Ljava/lang/String;)V:732,0.02857142857142857
org.apache.commons.lang3.time.FastDateParser$NumberStrategy:setCalendar:(Lorg/apache/commons/lang3/time/FastDateParser;Ljava/util/Calendar;Ljava/lang/String;)V:733,0.02857142857142857
org.apache.commons.lang3.time.FastDateFormat:parse:(Ljava/lang/String;)Ljava/util/Date;:472,0.027777777777777776
org.apache.commons.lang3.time.FastDateParser:parse:(Ljava/lang/String;)Ljava/util/Date;:250,0.027777777777777776
