class:method:signature:line,sbfl_score
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1384,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1324,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1345,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:464,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1342,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1338,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1334,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1333,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1332,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1331,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1330,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:480,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1328,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1327,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1326,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1325,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:492,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1348,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1323,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1321,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1320,1.0
org.apache.commons.lang3.math.NumberUtils:isAllZeros:(Ljava/lang/String;)Z:621,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:598,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:594,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:586,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:521,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:532,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1387,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1386,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:543,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:548,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:553,1.0
org.apache.commons.lang3.math.NumberUtils:createNumber:(Ljava/lang/String;)Ljava/lang/Number;:457,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1339,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1350,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1391,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1382,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1380,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1379,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1377,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1376,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1416,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1413,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1410,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1408,1.0
org.apache.commons.lang3.math.NumberUtils:isNumber:(Ljava/lang/String;)Z:1403,1.0
