class,line,hits
org.apache.commons.lang3.tuple.ImmutablePair,68,2
org.apache.commons.lang3.tuple.ImmutablePair,69,2
org.apache.commons.lang3.tuple.ImmutablePair,70,2
org.apache.commons.lang3.tuple.ImmutablePair,71,2
org.apache.commons.lang3.tuple.ImmutablePair,79,2
org.apache.commons.lang3.tuple.ImmutablePair,87,4
org.apache.commons.lang3.tuple.ImmutablePair,58,2
org.apache.commons.lang3.tuple.Pair,42,2
org.apache.commons.lang3.tuple.Pair,92,2
org.apache.commons.lang3.tuple.Pair,105,4
org.apache.commons.lang3.tuple.Pair,150,4
org.apache.commons.lang3.tuple.Pair,151,2
