class,line,hits
org.apache.commons.lang3.tuple.MutableTriple,75,2
org.apache.commons.lang3.tuple.MutableTriple,76,2
org.apache.commons.lang3.tuple.MutableTriple,77,2
org.apache.commons.lang3.tuple.MutableTriple,78,2
org.apache.commons.lang3.tuple.MutableTriple,79,2
org.apache.commons.lang3.tuple.MutableTriple,87,2
org.apache.commons.lang3.tuple.MutableTriple,104,2
org.apache.commons.lang3.tuple.MutableTriple,121,2
org.apache.commons.lang3.tuple.MutableTriple,57,2
org.apache.commons.lang3.tuple.Triple,40,2
