class,line,hits
org.apache.commons.lang3.text.translate.CharSequenceTranslator,32,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,54,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,58,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,59,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,60,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,76,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,79,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,82,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,83,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,84,3
org.apache.commons.lang3.text.translate.CharSequenceTranslator,85,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,86,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,94,2
org.apache.commons.lang3.text.translate.CharSequenceTranslator,95,1
org.apache.commons.lang3.text.translate.CharSequenceTranslator,98,1
org.apache.commons.lang3.text.translate.CodePointTranslator,29,1
org.apache.commons.lang3.text.translate.CodePointTranslator,37,1
org.apache.commons.lang3.text.translate.CodePointTranslator,38,1
org.apache.commons.lang3.text.translate.CodePointTranslator,39,1
org.apache.commons.lang3.text.translate.CodePointTranslator,40,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,54,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,55,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,44,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,45,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,46,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,47,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,48,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,104,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,105,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,114,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,115,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,116,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper,117,1
