class,line,hits
org.apache.commons.lang3.builder.CompareToBuilder,103,4
org.apache.commons.lang3.builder.CompareToBuilder,104,4
org.apache.commons.lang3.builder.CompareToBuilder,105,4
org.apache.commons.lang3.builder.CompareToBuilder,370,8
org.apache.commons.lang3.builder.CompareToBuilder,399,8
org.apache.commons.lang3.builder.CompareToBuilder,400,2
org.apache.commons.lang3.builder.CompareToBuilder,402,6
org.apache.commons.lang3.builder.CompareToBuilder,403,4
org.apache.commons.lang3.builder.CompareToBuilder,405,2
org.apache.commons.lang3.builder.CompareToBuilder,409,2
org.apache.commons.lang3.builder.CompareToBuilder,413,2
org.apache.commons.lang3.builder.CompareToBuilder,440,2
org.apache.commons.lang3.builder.CompareToBuilder,442,2
org.apache.commons.lang3.builder.CompareToBuilder,443,2
org.apache.commons.lang3.builder.CompareToBuilder,444,2
org.apache.commons.lang3.builder.CompareToBuilder,450,2
org.apache.commons.lang3.builder.CompareToBuilder,1003,4
org.apache.commons.lang3.tuple.ImmutablePair,68,2
org.apache.commons.lang3.tuple.ImmutablePair,69,2
org.apache.commons.lang3.tuple.ImmutablePair,70,2
org.apache.commons.lang3.tuple.ImmutablePair,71,2
org.apache.commons.lang3.tuple.ImmutablePair,79,8
org.apache.commons.lang3.tuple.ImmutablePair,87,8
org.apache.commons.lang3.tuple.Pair,42,2
org.apache.commons.lang3.tuple.Pair,118,8
org.apache.commons.lang3.tuple.Pair,119,4
org.apache.commons.lang3.tuple.Pair,60,2
